Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,977348,-,-,-,9.93,-84.06,0,1187,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Temperature,Wind Speed,Relative Humidity,Solar Zenith Angle,Pressure
2023,1,1,0,30,0,0,0,20.5,0.4,99.98,105.41,907
2023,1,1,1,30,0,0,0,20.1,0.30000000000000004,100,119.2,907
2023,1,1,2,30,0,0,0,19.8,0.30000000000000004,100,132.95,908
2023,1,1,3,30,0,0,0,19.400000000000002,0.30000000000000004,100,146.41,908
2023,1,1,4,30,0,0,0,19.1,0.30000000000000004,100,158.84,907
2023,1,1,5,30,0,0,0,18.7,0.4,100,166.72,907
2023,1,1,6,30,0,0,0,18.400000000000002,0.4,100,162.22,906
2023,1,1,7,30,0,0,0,18.2,0.4,100,150.57,906
2023,1,1,8,30,0,0,0,18,0.4,100,137.3,906
2023,1,1,9,30,0,0,0,17.8,0.5,100,123.61,906
2023,1,1,10,30,0,0,0,17.6,0.5,100,109.81,906
2023,1,1,11,30,0,0,0,17.6,0.5,100,96.08,907
2023,1,1,12,30,85,35,381,18.400000000000002,0.5,98.41,82.44,908
2023,1,1,13,30,331,59,770,20,0.5,93.38,69.34,908
2023,1,1,14,30,284,263,38,21.700000000000003,0.5,85.76,56.89,908
2023,1,1,15,30,516,358,227,23,0.4,79.13,45.730000000000004,908
2023,1,1,16,30,660,301,450,23.900000000000002,0.4,75.44,37.08,907
2023,1,1,17,30,658,411,294,24.400000000000002,0.4,74.10000000000001,33,907
2023,1,1,18,30,665,373,357,24.400000000000002,0.4,74.60000000000001,35.12,906
2023,1,1,19,30,524,349,237,24.200000000000003,0.4,75.7,42.53,905
2023,1,1,20,30,350,295,91,23.6,0.4,79.04,53.050000000000004,905
2023,1,1,21,30,168,154,33,22.700000000000003,0.4,84.11,65.16,905
2023,1,1,22,30,150,84,321,21.700000000000003,0.30000000000000004,91.21000000000001,78.10000000000001,906
2023,1,1,23,30,0,0,0,20.8,0.4,97.63,91.61,906
2023,1,2,0,30,0,0,0,20.200000000000003,0.4,99.89,105.3,907
2023,1,2,1,30,0,0,0,19.8,0.4,100,119.09,908
2023,1,2,2,30,0,0,0,19.5,0.4,100,132.85,908
2023,1,2,3,30,0,0,0,19.200000000000003,0.4,100,146.33,908
2023,1,2,4,30,0,0,0,19.1,0.4,100,158.8,908
2023,1,2,5,30,0,0,0,18.900000000000002,0.4,100,166.78,907
2023,1,2,6,30,0,0,0,18.7,0.4,100,162.36,907
2023,1,2,7,30,0,0,0,18.5,0.4,100,150.70000000000002,906
2023,1,2,8,30,0,0,0,18.400000000000002,0.4,100,137.43,906
2023,1,2,9,30,0,0,0,18.400000000000002,0.4,100,123.72,906
2023,1,2,10,30,0,0,0,18.5,0.30000000000000004,100,109.91,907
2023,1,2,11,30,0,0,0,18.8,0.30000000000000004,100,96.17,907
2023,1,2,12,30,8,8,0,19.5,0.30000000000000004,100,82.52,908
2023,1,2,13,30,168,160,23,20.700000000000003,0.30000000000000004,99.57000000000001,69.41,909
2023,1,2,14,30,242,202,73,21.8,0.30000000000000004,95.62,56.94,909
2023,1,2,15,30,175,175,0,22.8,0.30000000000000004,88.18,45.75,908
2023,1,2,16,30,326,316,12,23.6,0.4,81.74,37.06,908
2023,1,2,17,30,310,283,32,24,0.5,78.84,32.92,907
2023,1,2,18,30,444,358,105,23.900000000000002,0.6000000000000001,79.71000000000001,35,906
2023,1,2,19,30,142,142,0,23.400000000000002,0.6000000000000001,82.7,42.39,906
2023,1,2,20,30,311,284,44,22.6,0.5,87.82000000000001,52.910000000000004,905
2023,1,2,21,30,355,103,596,21.8,0.5,93.95,65.03,906
2023,1,2,22,30,92,85,34,21,0.4,99.75,77.98,906
2023,1,2,23,30,4,4,13,20.3,0.5,100,91.49,906
2023,1,3,0,30,0,0,0,19.8,0.5,100,105.19,907
2023,1,3,1,30,0,0,0,19.400000000000002,0.5,100,118.99000000000001,907
2023,1,3,2,30,0,0,0,19,0.5,100,132.76,908
2023,1,3,3,30,0,0,0,18.7,0.5,100,146.26,908
2023,1,3,4,30,0,0,0,18.3,0.5,100,158.77,907
2023,1,3,5,30,0,0,0,18,0.5,100,166.85,907
2023,1,3,6,30,0,0,0,17.7,0.5,100,162.5,907
2023,1,3,7,30,0,0,0,17.5,0.6000000000000001,100,150.83,907
2023,1,3,8,30,0,0,0,17.3,0.6000000000000001,100,137.55,907
2023,1,3,9,30,0,0,0,17.1,0.6000000000000001,100,123.83,907
2023,1,3,10,30,0,0,0,17,0.6000000000000001,100,110.02,907
2023,1,3,11,30,0,0,0,17,0.7000000000000001,100,96.26,907
2023,1,3,12,30,90,44,359,17.6,0.7000000000000001,100,82.60000000000001,908
2023,1,3,13,30,320,74,703,18.8,0.7000000000000001,97.05,69.48,909
2023,1,3,14,30,551,81,863,20.5,0.8,89.26,56.99,909
2023,1,3,15,30,740,77,950,22.200000000000003,0.7000000000000001,77.64,45.77,908
2023,1,3,16,30,864,82,979,23.400000000000002,0.6000000000000001,70.52,37.03,908
2023,1,3,17,30,915,86,987,24.200000000000003,0.6000000000000001,67.42,32.83,907
2023,1,3,18,30,856,141,872,24.400000000000002,0.5,68.02,34.87,906
2023,1,3,19,30,788,86,949,24.400000000000002,0.4,69.45,42.25,905
2023,1,3,20,30,622,81,894,24,0.4,71.97,52.77,905
2023,1,3,21,30,407,72,790,23.200000000000003,0.4,75.95,64.89,905
2023,1,3,22,30,172,50,580,22,0.4,83.03,77.85000000000001,906
2023,1,3,23,30,5,6,38,20.900000000000002,0.4,92.08,91.37,906
2023,1,4,0,30,0,0,0,20,0.4,98.8,105.07000000000001,907
2023,1,4,1,30,0,0,0,19.5,0.4,100,118.89,908
2023,1,4,2,30,0,0,0,19.1,0.4,100,132.67000000000002,908
2023,1,4,3,30,0,0,0,18.7,0.4,100,146.19,908
2023,1,4,4,30,0,0,0,18.3,0.4,100,158.74,908
2023,1,4,5,30,0,0,0,17.900000000000002,0.4,100,166.93,907
2023,1,4,6,30,0,0,0,17.6,0.4,100,162.64000000000001,907
2023,1,4,7,30,0,0,0,17.400000000000002,0.4,100,150.97,906
2023,1,4,8,30,0,0,0,17.400000000000002,0.4,100,137.67000000000002,906
2023,1,4,9,30,0,0,0,17.6,0.4,100,123.94,906
2023,1,4,10,30,0,0,0,17.7,0.4,100,110.12,906
2023,1,4,11,30,0,0,0,18,0.4,100,96.35000000000001,907
2023,1,4,12,30,98,33,509,18.900000000000002,0.4,96.22,82.68,907
2023,1,4,13,30,333,53,800,20.400000000000002,0.5,89.95,69.54,908
2023,1,4,14,30,561,66,910,21.8,0.4,83.73,57.03,908
2023,1,4,15,30,747,80,957,23,0.4,77.43,45.78,908
2023,1,4,16,30,872,83,988,23.8,0.4,73.18,36.99,907
2023,1,4,17,30,569,397,205,24.3,0.4,71.08,32.74,906
2023,1,4,18,30,292,285,9,24.400000000000002,0.4,70.88,34.74,905
2023,1,4,19,30,274,262,16,24.200000000000003,0.4,72.33,42.1,905
2023,1,4,20,30,231,213,30,23.8,0.4,74.72,52.620000000000005,905
2023,1,4,21,30,275,128,344,23.1,0.4,78.58,64.76,905
2023,1,4,22,30,177,50,596,21.900000000000002,0.4,85.46000000000001,77.72,905
2023,1,4,23,30,3,3,20,20.8,0.4,93.42,91.25,906
2023,1,5,0,30,0,0,0,20.1,0.4,98.42,104.96000000000001,906
2023,1,5,1,30,0,0,0,19.6,0.4,100,118.78,907
2023,1,5,2,30,0,0,0,19.200000000000003,0.4,100,132.58,907
2023,1,5,3,30,0,0,0,18.8,0.4,100,146.12,907
2023,1,5,4,30,0,0,0,18.5,0.4,100,158.71,907
2023,1,5,5,30,0,0,0,18.2,0.4,100,167.01,907
2023,1,5,6,30,0,0,0,17.900000000000002,0.4,100,162.79,906
2023,1,5,7,30,0,0,0,17.5,0.4,100,151.11,906
2023,1,5,8,30,0,0,0,17.3,0.4,100,137.79,906
2023,1,5,9,30,0,0,0,17.2,0.4,100,124.05,906
2023,1,5,10,30,0,0,0,17.3,0.4,100,110.22,907
2023,1,5,11,30,0,0,0,17.7,0.4,98.93,96.44,907
2023,1,5,12,30,97,34,496,18.8,0.5,94.44,82.75,908
2023,1,5,13,30,332,57,788,20.3,0.6000000000000001,89.45,69.60000000000001,909
2023,1,5,14,30,558,71,896,21.8,0.6000000000000001,83.08,57.07,909
2023,1,5,15,30,742,83,945,22.900000000000002,0.6000000000000001,76.98,45.78,909
2023,1,5,16,30,819,175,806,23.6,0.6000000000000001,73.45,36.95,908
2023,1,5,17,30,858,193,790,23.900000000000002,0.6000000000000001,72.22,32.64,907
2023,1,5,18,30,441,383,71,23.900000000000002,0.6000000000000001,72.38,34.6,906
2023,1,5,19,30,526,374,204,23.5,0.5,74.3,41.95,906
2023,1,5,20,30,102,102,0,22.900000000000002,0.5,77.01,52.47,906
2023,1,5,21,30,120,65,129,22,0.5,80.9,64.62,906
2023,1,5,22,30,122,50,335,20.8,0.5,87.79,77.59,907
2023,1,5,23,30,5,6,39,19.5,0.4,96.45,91.12,907
2023,1,6,0,30,0,0,0,18.7,0.4,100,104.85000000000001,908
2023,1,6,1,30,0,0,0,18.2,0.4,100,118.68,908
2023,1,6,2,30,0,0,0,17.900000000000002,0.4,100,132.49,909
2023,1,6,3,30,0,0,0,17.5,0.4,100,146.05,909
2023,1,6,4,30,0,0,0,17.2,0.4,100,158.69,908
2023,1,6,5,30,0,0,0,16.900000000000002,0.4,100,167.1,908
2023,1,6,6,30,0,0,0,16.6,0.5,100,162.94,907
2023,1,6,7,30,0,0,0,16.3,0.5,100,151.24,907
2023,1,6,8,30,0,0,0,16,0.5,100,137.91,907
2023,1,6,9,30,0,0,0,15.8,0.4,100,124.16,907
2023,1,6,10,30,0,0,0,15.8,0.4,99.65,110.31,907
2023,1,6,11,30,0,0,0,16,0.4,97.89,96.52,908
2023,1,6,12,30,97,37,483,17.1,0.5,91.61,82.82000000000001,908
2023,1,6,13,30,336,59,796,19.1,0.5,84.81,69.65,909
2023,1,6,14,30,569,71,917,21,0.5,77.52,57.1,909
2023,1,6,15,30,756,76,975,22.5,0.5,70.73,45.78,909
2023,1,6,16,30,882,80,1003,23.5,0.4,67.49,36.9,908
2023,1,6,17,30,933,81,1010,24.200000000000003,0.4,65.94,32.53,907
2023,1,6,18,30,907,84,998,24.5,0.4,66.06,34.45,906
2023,1,6,19,30,806,81,972,24.5,0.4,66.67,41.800000000000004,906
2023,1,6,20,30,639,77,920,24.1,0.4,68.81,52.32,905
2023,1,6,21,30,422,67,824,23.3,0.4,72.69,64.48,906
2023,1,6,22,30,182,48,616,22,0.4,80.64,77.46000000000001,906
2023,1,6,23,30,6,7,48,20.700000000000003,0.4,93.19,91,907
2023,1,7,0,30,0,0,0,20,0.4,97.23,104.74000000000001,907
2023,1,7,1,30,0,0,0,19.6,0.4,98.23,118.58,908
2023,1,7,2,30,0,0,0,19.3,0.4,98.65,132.41,909
2023,1,7,3,30,0,0,0,19,0.4,99.22,145.99,909
2023,1,7,4,30,0,0,0,18.8,0.5,99.2,158.67000000000002,908
2023,1,7,5,30,0,0,0,18.5,0.5,99.94,167.19,908
2023,1,7,6,30,0,0,0,18.2,0.5,100,163.1,907
2023,1,7,7,30,0,0,0,17.900000000000002,0.5,100,151.38,907
2023,1,7,8,30,0,0,0,17.7,0.5,100,138.03,906
2023,1,7,9,30,0,0,0,17.5,0.5,100,124.27,907
2023,1,7,10,30,0,0,0,17.3,0.5,100,110.41,907
2023,1,7,11,30,0,0,0,17.400000000000002,0.4,100,96.61,907
2023,1,7,12,30,93,34,477,18.400000000000002,0.4,95.24,82.88,908
2023,1,7,13,30,329,57,783,20.1,0.4,89.85000000000001,69.7,909
2023,1,7,14,30,558,68,902,21.700000000000003,0.30000000000000004,82.31,57.120000000000005,909
2023,1,7,15,30,745,75,960,23,0.30000000000000004,75.37,45.77,908
2023,1,7,16,30,872,80,989,23.8,0.2,72.04,36.84,908
2023,1,7,17,30,883,150,868,24.3,0.30000000000000004,70.49,32.42,907
2023,1,7,18,30,658,388,327,24.5,0.30000000000000004,70.28,34.300000000000004,906
2023,1,7,19,30,657,304,472,24.200000000000003,0.4,71.87,41.64,905
2023,1,7,20,30,632,86,891,23.700000000000003,0.4,74.28,52.17,905
2023,1,7,21,30,417,74,791,22.900000000000002,0.4,78.84,64.33,906
2023,1,7,22,30,180,53,578,21.8,0.4,86.46000000000001,77.33,906
2023,1,7,23,30,6,7,41,20.5,0.4,96.05,90.88,907
2023,1,8,0,30,0,0,0,19.700000000000003,0.5,100,104.63,907
2023,1,8,1,30,0,0,0,19.3,0.5,100,118.49000000000001,908
2023,1,8,2,30,0,0,0,19,0.5,100,132.33,908
2023,1,8,3,30,0,0,0,18.7,0.5,100,145.93,908
2023,1,8,4,30,0,0,0,18.400000000000002,0.5,100,158.66,908
2023,1,8,5,30,0,0,0,18.1,0.4,100,167.3,908
2023,1,8,6,30,0,0,0,17.8,0.4,100,163.26,907
2023,1,8,7,30,0,0,0,17.7,0.4,100,151.52,907
2023,1,8,8,30,0,0,0,17.6,0.4,100,138.15,907
2023,1,8,9,30,0,0,0,17.400000000000002,0.4,100,124.37,907
2023,1,8,10,30,0,0,0,17.2,0.4,100,110.5,907
2023,1,8,11,30,0,0,0,17.3,0.4,100,96.68,908
2023,1,8,12,30,90,34,453,18.3,0.5,96.58,82.95,908
2023,1,8,13,30,320,58,756,20,0.5,91.41,69.75,909
2023,1,8,14,30,544,75,865,21.6,0.5,83.68,57.14,909
2023,1,8,15,30,726,90,912,22.900000000000002,0.5,76.97,45.76,908
2023,1,8,16,30,798,183,768,23.900000000000002,0.5,73.48,36.78,908
2023,1,8,17,30,640,324,374,24.400000000000002,0.4,72.4,32.29,907
2023,1,8,18,30,361,321,48,24.5,0.4,72.73,34.14,906
2023,1,8,19,30,548,328,294,24.200000000000003,0.30000000000000004,74.41,41.47,905
2023,1,8,20,30,141,139,3,23.6,0.4,79,52.02,905
2023,1,8,21,30,258,151,246,22.8,0.4,84.87,64.19,905
2023,1,8,22,30,72,33,176,21.900000000000002,0.30000000000000004,89.81,77.2,906
2023,1,8,23,30,3,3,0,21,0.30000000000000004,97.43,90.24,906
2023,1,9,0,30,0,0,0,20.5,0.4,98.22,104.52,907
2023,1,9,1,30,0,0,0,20.200000000000003,0.4,100,118.39,908
2023,1,9,2,30,0,0,0,19.900000000000002,0.4,100,132.24,908
2023,1,9,3,30,0,0,0,19.6,0.4,100,145.87,908
2023,1,9,4,30,0,0,0,19.400000000000002,0.4,100,158.65,908
2023,1,9,5,30,0,0,0,19.200000000000003,0.4,100,167.4,907
2023,1,9,6,30,0,0,0,19.1,0.4,100,163.43,907
2023,1,9,7,30,0,0,0,18.900000000000002,0.4,100,151.66,906
2023,1,9,8,30,0,0,0,18.7,0.4,100,138.27,906
2023,1,9,9,30,0,0,0,18.5,0.4,100,124.48,907
2023,1,9,10,30,0,0,0,18.400000000000002,0.4,100,110.59,907
2023,1,9,11,30,0,0,0,18.6,0.4,100,96.76,908
2023,1,9,12,30,86,37,400,19.200000000000003,0.4,99.67,83.01,908
2023,1,9,13,30,314,65,721,20.1,0.5,98.44,69.79,909
2023,1,9,14,30,246,201,83,21.3,0.5,93.99,57.160000000000004,909
2023,1,9,15,30,351,268,119,22.5,0.4,85.82000000000001,45.74,909
2023,1,9,16,30,324,310,17,23.6,0.4,78.4,36.71,908
2023,1,9,17,30,290,289,1,24,0.4,75.83,32.17,907
2023,1,9,18,30,404,375,35,24,0.4,76.37,33.97,906
2023,1,9,19,30,81,81,0,23.400000000000002,0.5,80.18,41.300000000000004,906
2023,1,9,20,30,152,152,0,22.700000000000003,0.5,85.53,51.86,905
2023,1,9,21,30,79,77,5,21.900000000000002,0.5,91.57000000000001,64.05,906
2023,1,9,22,30,19,19,0,21,0.5,97.57000000000001,77.07000000000001,906
2023,1,9,23,30,2,2,0,20.3,0.5,100,90.14,907
2023,1,10,0,30,0,0,0,19.8,0.5,100,104.41,907
2023,1,10,1,30,0,0,0,19.400000000000002,0.4,100,118.3,908
2023,1,10,2,30,0,0,0,19,0.4,100,132.17000000000002,909
2023,1,10,3,30,0,0,0,18.8,0.4,100,145.82,909
2023,1,10,4,30,0,0,0,18.5,0.4,100,158.64000000000001,908
2023,1,10,5,30,0,0,0,18.3,0.4,100,167.52,908
2023,1,10,6,30,0,0,0,18.2,0.4,100,163.6,907
2023,1,10,7,30,0,0,0,18.1,0.4,100,151.8,907
2023,1,10,8,30,0,0,0,17.900000000000002,0.4,100,138.39000000000001,906
2023,1,10,9,30,0,0,0,17.8,0.4,100,124.58,906
2023,1,10,10,30,0,0,0,17.8,0.4,100,110.68,907
2023,1,10,11,30,0,0,0,17.900000000000002,0.4,100,96.83,907
2023,1,10,12,30,87,35,430,18.5,0.5,98.96000000000001,83.06,908
2023,1,10,13,30,319,61,749,19.400000000000002,0.5,98.29,69.83,909
2023,1,10,14,30,548,76,870,20.6,0.5,94.17,57.17,909
2023,1,10,15,30,734,86,928,21.900000000000002,0.4,86.14,45.72,909
2023,1,10,16,30,862,92,959,22.900000000000002,0.4,79,36.63,908
2023,1,10,17,30,794,242,651,23.5,0.30000000000000004,75.72,32.03,907
2023,1,10,18,30,893,97,958,23.6,0.30000000000000004,75.46000000000001,33.8,906
2023,1,10,19,30,796,93,933,23.5,0.30000000000000004,76.28,41.13,906
2023,1,10,20,30,632,89,876,23.1,0.30000000000000004,79.60000000000001,51.7,905
2023,1,10,21,30,373,116,585,22.400000000000002,0.4,82.81,63.9,906
2023,1,10,22,30,63,40,102,21.3,0.4,89.95,76.93,906
2023,1,10,23,30,4,4,11,20.400000000000002,0.4,96.93,90.03,907
2023,1,11,0,30,0,0,0,19.8,0.4,100,104.3,907
2023,1,11,1,30,0,0,0,19.5,0.4,100,118.2,908
2023,1,11,2,30,0,0,0,19.200000000000003,0.4,100,132.09,909
2023,1,11,3,30,0,0,0,18.900000000000002,0.4,100,145.77,908
2023,1,11,4,30,0,0,0,18.7,0.4,100,158.64000000000001,908
2023,1,11,5,30,0,0,0,18.5,0.4,100,167.64000000000001,907
2023,1,11,6,30,0,0,0,18.2,0.4,100,163.77,907
2023,1,11,7,30,0,0,0,18,0.4,100,151.94,906
2023,1,11,8,30,0,0,0,17.8,0.4,100,138.51,906
2023,1,11,9,30,0,0,0,17.6,0.4,100,124.68,906
2023,1,11,10,30,0,0,0,17.5,0.4,100,110.76,906
2023,1,11,11,30,0,0,0,17.6,0.4,100,96.9,907
2023,1,11,12,30,86,37,409,18.1,0.4,98.49000000000001,83.12,908
2023,1,11,13,30,317,66,730,19,0.5,96.69,69.86,909
2023,1,11,14,30,546,83,855,19.900000000000002,0.5,93.64,57.18,909
2023,1,11,15,30,668,169,714,21,0.4,88.67,45.69,909
2023,1,11,16,30,630,338,364,22,0.4,81.98,36.550000000000004,908
2023,1,11,17,30,218,208,12,22.6,0.4,79.02,31.89,908
2023,1,11,18,30,522,432,108,22.8,0.4,78.84,33.63,907
2023,1,11,19,30,380,329,68,22.8,0.4,80.33,40.95,906
2023,1,11,20,30,217,207,16,22.400000000000002,0.4,83.18,51.54,906
2023,1,11,21,30,165,159,14,21.700000000000003,0.4,88.32000000000001,63.75,906
2023,1,11,22,30,22,22,0,20.700000000000003,0.4,96.11,76.8,906
2023,1,11,23,30,7,7,49,20,0.4,100,89.93,907
2023,1,12,0,30,0,0,0,19.5,0.4,100,104.2,907
2023,1,12,1,30,0,0,0,19.200000000000003,0.4,100,118.11,908
2023,1,12,2,30,0,0,0,18.900000000000002,0.4,100,132.02,908
2023,1,12,3,30,0,0,0,18.6,0.4,100,145.72,908
2023,1,12,4,30,0,0,0,18.400000000000002,0.4,100,158.64000000000001,908
2023,1,12,5,30,0,0,0,18.2,0.4,100,167.76,907
2023,1,12,6,30,0,0,0,18.1,0.4,100,163.95000000000002,906
2023,1,12,7,30,0,0,0,18,0.4,100,152.08,906
2023,1,12,8,30,0,0,0,17.900000000000002,0.4,100,138.62,906
2023,1,12,9,30,0,0,0,17.8,0.4,100,124.78,906
2023,1,12,10,30,0,0,0,17.7,0.4,100,110.85000000000001,907
2023,1,12,11,30,0,0,0,17.8,0.4,100,96.97,907
2023,1,12,12,30,85,35,417,18.6,0.4,98.16,83.17,908
2023,1,12,13,30,317,63,738,19.700000000000003,0.4,96.63,69.89,909
2023,1,12,14,30,348,146,373,20.900000000000002,0.4,92.44,57.18,909
2023,1,12,15,30,244,225,27,22.1,0.4,85.7,45.65,909
2023,1,12,16,30,133,133,0,23,0.4,80.47,36.46,908
2023,1,12,17,30,188,187,1,23.5,0.4,78.36,31.740000000000002,907
2023,1,12,18,30,360,330,36,23.6,0.4,78.47,33.44,906
2023,1,12,19,30,313,295,24,23.5,0.4,79.66,40.77,906
2023,1,12,20,30,248,238,16,23.1,0.4,82.95,51.370000000000005,905
2023,1,12,21,30,252,200,118,22.400000000000002,0.4,87.07000000000001,63.61,905
2023,1,12,22,30,75,64,49,21.400000000000002,0.30000000000000004,94.41,76.67,906
2023,1,12,23,30,3,3,0,20.6,0.30000000000000004,98.74000000000001,89.83,906
2023,1,13,0,30,0,0,0,20.1,0.30000000000000004,99.60000000000001,104.10000000000001,907
2023,1,13,1,30,0,0,0,19.700000000000003,0.4,100,118.02,908
2023,1,13,2,30,0,0,0,19.3,0.4,100,131.95,908
2023,1,13,3,30,0,0,0,19,0.4,100,145.68,908
2023,1,13,4,30,0,0,0,18.7,0.4,100,158.65,907
2023,1,13,5,30,0,0,0,18.400000000000002,0.4,100,167.89000000000001,907
2023,1,13,6,30,0,0,0,18.2,0.4,100,164.13,906
2023,1,13,7,30,0,0,0,18,0.4,100,152.22,905
2023,1,13,8,30,0,0,0,17.900000000000002,0.4,100,138.74,905
2023,1,13,9,30,0,0,0,17.8,0.4,100,124.87,906
2023,1,13,10,30,0,0,0,17.8,0.4,100,110.93,906
2023,1,13,11,30,0,0,0,17.900000000000002,0.4,98.88,97.04,907
2023,1,13,12,30,87,34,447,18.400000000000002,0.5,95.97,83.21000000000001,908
2023,1,13,13,30,321,59,763,19.400000000000002,0.5,91.93,69.92,908
2023,1,13,14,30,551,74,880,20.6,0.6000000000000001,87.02,57.18,908
2023,1,13,15,30,538,287,359,21.8,0.6000000000000001,81.51,45.61,908
2023,1,13,16,30,594,340,316,22.700000000000003,0.6000000000000001,76.71000000000001,36.36,907
2023,1,13,17,30,596,416,211,23.200000000000003,0.6000000000000001,74.85000000000001,31.580000000000002,906
2023,1,13,18,30,594,367,271,23.400000000000002,0.6000000000000001,74.65,33.25,905
2023,1,13,19,30,529,338,251,23.3,0.5,75.79,40.59,905
2023,1,13,20,30,347,294,84,22.900000000000002,0.5,78.16,51.2,904
2023,1,13,21,30,180,167,30,22.200000000000003,0.5,82.27,63.46,905
2023,1,13,22,30,54,53,3,21.1,0.4,89.81,76.54,905
2023,1,13,23,30,4,4,0,20.200000000000003,0.4,96.79,89.73,906
2023,1,14,0,30,0,0,0,19.6,0.30000000000000004,99.84,103.99000000000001,907
2023,1,14,1,30,0,0,0,19.1,0.4,100,117.94,907
2023,1,14,2,30,0,0,0,18.8,0.4,100,131.88,907
2023,1,14,3,30,0,0,0,18.6,0.4,100,145.63,907
2023,1,14,4,30,0,0,0,18.5,0.4,100,158.66,907
2023,1,14,5,30,0,0,0,18.5,0.4,99.5,168.03,906
2023,1,14,6,30,0,0,0,18.3,0.4,99.91,164.31,906
2023,1,14,7,30,0,0,0,18.2,0.4,99.69,152.37,905
2023,1,14,8,30,0,0,0,18.1,0.4,99.62,138.85,905
2023,1,14,9,30,0,0,0,17.900000000000002,0.4,100,124.97,906
2023,1,14,10,30,0,0,0,17.8,0.4,100,111,906
2023,1,14,11,30,0,0,0,17.900000000000002,0.5,99.04,97.10000000000001,907
2023,1,14,12,30,84,35,418,18.400000000000002,0.6000000000000001,97.13,83.26,908
2023,1,14,13,30,266,77,550,19.5,0.7000000000000001,93.71000000000001,69.94,908
2023,1,14,14,30,187,177,19,20.700000000000003,0.8,89.11,57.17,909
2023,1,14,15,30,425,309,166,21.900000000000002,0.9,81.96000000000001,45.56,908
2023,1,14,16,30,444,343,125,22.8,0.9,77.43,36.26,908
2023,1,14,17,30,429,348,95,23.1,0.8,76.88,31.42,907
2023,1,14,18,30,247,245,2,23,0.7000000000000001,77.66,33.06,907
2023,1,14,19,30,402,352,65,22.700000000000003,0.7000000000000001,79.16,40.4,906
2023,1,14,20,30,296,278,28,22.1,0.6000000000000001,82.34,51.04,906
2023,1,14,21,30,212,203,19,21.200000000000003,0.6000000000000001,88.06,63.31,906
2023,1,14,22,30,69,67,9,20.3,0.6000000000000001,95.17,76.41,907
2023,1,14,23,30,8,8,53,19.5,0.6000000000000001,99.42,89.63,907
2023,1,15,0,30,0,0,0,19,0.6000000000000001,100,103.89,908
2023,1,15,1,30,0,0,0,18.8,0.6000000000000001,99.21000000000001,117.85000000000001,908
2023,1,15,2,30,0,0,0,18.6,0.6000000000000001,98.82000000000001,131.81,909
2023,1,15,3,30,0,0,0,18.400000000000002,0.6000000000000001,98.21000000000001,145.59,908
2023,1,15,4,30,0,0,0,18.2,0.5,97.56,158.67000000000002,908
2023,1,15,5,30,0,0,0,18,0.5,96.65,168.17000000000002,907
2023,1,15,6,30,0,0,0,17.8,0.5,96.94,164.49,907
2023,1,15,7,30,0,0,0,17.7,0.5,97.16,152.51,906
2023,1,15,8,30,0,0,0,17.7,0.5,97.19,138.97,906
2023,1,15,9,30,0,0,0,17.7,0.4,97.35000000000001,125.06,906
2023,1,15,10,30,0,0,0,17.7,0.4,97.46000000000001,111.08,906
2023,1,15,11,30,0,0,0,17.7,0.4,97.78,97.16,907
2023,1,15,12,30,34,34,2,18.3,0.5,95.3,83.3,908
2023,1,15,13,30,109,107,6,19.3,0.6000000000000001,91.87,69.95,909
2023,1,15,14,30,342,179,301,20.700000000000003,0.6000000000000001,85.75,57.160000000000004,909
2023,1,15,15,30,328,263,93,21.900000000000002,0.6000000000000001,79.91,45.51,909
2023,1,15,16,30,168,168,0,22.700000000000003,0.6000000000000001,76.42,36.15,908
2023,1,15,17,30,443,402,48,23.1,0.5,75.3,31.25,907
2023,1,15,18,30,242,241,1,23.200000000000003,0.5,75.77,32.86,906
2023,1,15,19,30,490,391,130,22.900000000000002,0.4,78.19,40.21,906
2023,1,15,20,30,637,116,825,22.400000000000002,0.4,81.58,50.870000000000005,906
2023,1,15,21,30,428,93,743,21.6,0.5,86.41,63.160000000000004,906
2023,1,15,22,30,192,63,545,20.6,0.4,93.48,76.28,906
2023,1,15,23,30,8,8,48,19.8,0.4,99.67,89.53,907
